,0
54863,"37.553970831847344, 127.12897084799964"
54864,"37.57882855376179, 127.03014867115252"
54865,"37.49908812285828, 126.87199523051429"
54866,"37.64850560537418, 127.03466162166843"
54867,"37.545337756452426, 127.12592013890841"
54868,"37.56357663121218, 127.08704152899058"
54869,"37.4827751691142, 127.1267709166076"
54870,"37.55777242605363, 126.98694442226875"
54871,"37.57347003319933, 126.91614997363098"
54872,"37.496672103666526, 127.07007223293188"
54873,"37.60175303440158, 127.07929763669387"
54874,"37.557112998135786, 126.96927195602898"
54875,"37.610376764816564, 126.9110683159143"
54876,"37.51434240399003, 126.83130386933428"
54877,"37.47877818242669, 127.04782557773538"
54878,"37.492325360152165, 126.85611952984267"
54879,"37.63976733214367, 126.91730246551926"
54880,"37.477194645642506, 126.88849061790464"
54881,"37.485007482423036, 126.93414482527947"
54882,"37.571973800948804, 127.02325152841004"
54883,"37.5418314659587, 127.04453571998197"
54884,"37.582234254375656, 126.93632172090221"
54885,"37.52578726976882, 126.87554978573714"
54886,"37.56663795563729, 127.03198484750746"
54887,"37.601660949411574, 127.03302653139008"
54888,"37.50056527092268, 127.11853145797632"
54889,"37.56770335784772, 126.91593185437493"
54890,"37.518670671028254, 126.90139954291016"
54891,"37.544960347465, 127.08512760444796"
54892,"37.5630694061848, 127.07989636560924"
54893,"37.500383783414215, 127.11132714773294"
54894,"37.61392109042937, 127.10121862909313"
54895,"37.559943398616525, 126.93574679487197"
54896,"37.591372018110064, 127.03648445277814"
54897,"37.64494812517033, 126.92123652571085"
54898,"37.51108341720273, 126.91168276046132"
54899,"37.49951662596894, 126.90852187504733"
54900,"37.56140940360272, 127.04143525428302"
54901,"37.48320023723526, 126.84167452988001"
54902,"37.56782259159196, 126.91807688582496"
54903,"37.471333593793986, 126.90053796098822"
54904,"37.458323003071285, 126.90523937548369"
54905,"37.574285576493615, 127.0504476701364"
54906,"37.553689704922945, 127.1722659454542"
54907,"37.511313500990596, 127.02180431853338"
54908,"37.65478555497634, 127.01286253872343"
54909,"37.510559744902864, 126.84194113612816"
54910,"37.52314359636265, 127.10725545591367"
54911,"37.4826290780315, 127.1059497313751"
54912,"37.58876979317507, 127.00558486417778"
54913,"37.52061667732218, 126.92877072982759"
54914,"37.56494934824735, 126.84753723257613"
54915,"37.563071522834825, 126.9212410830714"
54916,"37.57577762815816, 126.9736472353749"
54917,"37.592689995089046, 127.01616836336626"
54918,"37.529194008813796, 127.03340872934218"
54919,"37.526303290386146, 126.90164131940406"
54920,"37.64832690352096, 127.04363939710484"
54921,"37.5591393663642, 127.17091924754625"
54922,"37.562390357293296, 126.82086524442367"
54923,"37.5706917662371, 126.9197018338594"
54924,"37.616139649950924, 127.0944920695795"
54925,"37.48020554913366, 126.89908039180884"
54926,"37.58014800805782, 127.04529937429838"
54927,"37.513927531028216, 127.05786709533331"
54928,"37.54094609736834, 127.08384190593081"
54929,"37.509478621803126, 126.96288198311144"
54930,"37.59718843895635, 126.92436521668336"
54931,"37.6064478160871, 127.07867871362423"
54932,"37.530632048245124, 127.01123788595312"
54933,"37.49160498376718, 127.08778376595329"
54934,"37.50426186294218, 127.01510290047372"
54935,"37.52949840185276, 126.92310847483024"
54936,"37.59302051977194, 127.07297230540946"
54937,"37.63380626719764, 127.10352116506563"
54938,"37.6192654434308, 127.0103473133753"
54939,"37.538047600997196, 127.09057849455463"
54940,"37.647709961178364, 127.08069922426915"
54941,"37.540586176461744, 127.1536984776318"
54942,"37.53166955771941, 126.89802723505875"
54943,"37.583230111006195, 126.89365607956903"
54944,"37.5991074593892, 126.91542233364213"
54945,"37.52033912306607, 126.9659722151311"
54946,"37.49384005191872, 127.12441472726745"
54947,"37.53450909031411, 126.97570449539846"
54948,"37.633900542310975, 127.01358708541439"
54949,"37.620984953781765, 127.02051981536583"
54950,"37.5803010753625, 126.9056760751146"
54951,"37.55960358690996, 126.9070872750129"
54952,"37.47691623174885, 126.96365093011815"
54953,"37.55147141445292, 126.93774911017779"
54954,"37.5935586923824, 126.99593602928898"
54955,"37.52946696090229, 126.92941032368856"
54956,"37.54107527890806, 127.1409982927178"
54957,"37.51213129312691, 127.11318413100798"
54958,"37.627609280352495, 127.04765658065482"
54959,"37.49526597464347, 126.87158005968851"
54960,"37.518644403313466, 127.10475982868911"
54961,"37.483900120922314, 127.0574524130603"
54962,"37.47739954347065, 126.8865092777935"
54963,"37.56554605091093, 127.00981852334087"
54964,"37.5482058360209, 126.98437403933278"
54965,"37.492702101643964, 127.13616525093961"
54966,"37.4875407345102, 127.12721762064665"
54967,"37.53039425687857, 127.1221352575762"
54968,"37.58096493301732, 127.0556132487242"
54969,"37.60594517310642, 126.96060003373438"
54970,"37.65221204097321, 127.0777818591844"
54971,"37.51127824948589, 127.06153434441009"
54972,"37.51877403555383, 126.87018763874873"
54973,"37.556637226839996, 126.97401639854199"
54974,"37.52204929089817, 126.83364631805794"
54975,"37.5651460935983, 127.02561480464254"
54976,"37.53258737084652, 126.9044198489211"
54977,"37.61844990814839, 127.04650389316716"
54978,"37.56600390584223, 127.17785405087558"
54979,"37.48736797386154, 126.90802045820307"
54980,"37.478654885873496, 127.1231421463714"
54981,"37.58455241820026, 126.91051693689765"
54982,"37.4655087588909, 127.04279998727556"
54983,"37.53480331221807, 126.94355771671422"
54984,"37.534655014451545, 127.09166566615662"
54985,"37.49396672123868, 126.88969414459466"
54986,"37.52435504457538, 126.92831044441161"
54987,"37.48061488668276, 126.9885309696665"
54988,"37.55099965904012, 126.97197269419968"
54989,"37.51990546121144, 127.02823731725769"
54990,"37.550717140645716, 126.9210179878721"
54991,"37.48653289581616, 127.12677399878217"
54992,"37.538058614391915, 127.08945045103891"
54993,"37.58452412817099, 127.07052465544717"
54994,"37.65538385333414, 127.05037487235744"
54995,"37.64114458084411, 127.06565271570062"
54996,"37.610118138627605, 127.0195489461195"
54997,"37.50579081086566, 126.90915976687901"
54998,"37.557845409822335, 127.00826166258678"
54999,"37.4743645796099, 126.88619226953153"
55000,"37.48046746762556, 126.89105452323393"
55001,"37.61546806655236, 127.09387255764044"
55002,"37.54667245225466, 126.95301292557733"
55003,"37.57878676825053, 127.06917230577177"
55004,"37.57268051130504, 127.0377440504881"
55005,"37.46046407381247, 127.03628759176414"
55006,"37.576072788280754, 126.99753255964384"
55007,"37.68735421364095, 127.05278758678581"
55008,"37.651253862087714, 127.03658643935134"
55009,"37.49461894974786, 126.90583014929271"
55010,"37.648185495174516, 126.93023095736129"
55011,"37.65065660552005, 127.08095193904997"
55012,"37.65550113921527, 127.06697218312155"
55013,"37.59135386522339, 127.03952576264102"
55014,"37.51880816544472, 126.8951961882335"
55015,"37.490647661658585, 127.11160871268501"
55016,"37.489993293342, 126.96501567228478"
55017,"37.53866521270695, 126.84219278123744"
55018,"37.53315457200651, 126.96296940867616"
55019,"37.664579953301626, 127.06612279009069"
55020,"37.51096640383637, 126.92644430788106"
55021,"37.49956781662601, 126.89012438139446"
55022,"37.55422768080943, 126.97871642822406"
55023,"37.552469978155585, 126.90659498237476"
55024,"37.57171015221972, 127.03813697722552"
55025,"37.62030745876457, 127.08469749351751"
55026,"37.6379588323745, 127.03730675136994"
55027,"37.6214149285584, 127.0125364349027"
55028,"37.558290228620315, 127.07999647789653"
55029,"37.519010685907624, 127.05050500038793"
55030,"37.605754498617614, 126.96042424363503"
55031,"37.511819265800995, 127.07859942216822"
55032,"37.63199005351109, 127.03790013338082"
55033,"37.5713602507188, 126.81195963776173"
55034,"37.50371035355908, 126.96531164484848"
55035,"37.64480579912233, 126.91848575634995"
55036,"37.48530587483138, 126.9089909576272"
55037,"37.509058021649004, 126.86159012645066"
55038,"37.45381120059933, 127.0524032220534"
55039,"37.5991257722399, 127.00930397509799"
55040,"37.47746064167256, 126.91392579761339"
55041,"37.52270368189553, 127.01983332793817"
55042,"37.59538829218351, 127.0158492827686"
55043,"37.63234053859939, 126.92107056492351"
55044,"37.57708376883574, 127.02787257908199"
55045,"37.54502345743476, 126.96349008560078"
55046,"37.524395528250174, 126.84708830864213"
55047,"37.50670687262855, 126.86277353127893"
55048,"37.45628504619713, 127.0593130141834"
55049,"37.49779566594975, 126.92440188022712"
55050,"37.52043958587682, 126.91875452738952"
55051,"37.565252116939796, 126.81930888779826"
55052,"37.61360349053708, 127.07284669490681"
55053,"37.665979366290216, 127.04608018717013"
55054,"37.59212782522376, 126.9435824026176"
55055,"37.57938305608489, 126.98509346516897"
55056,"37.575408103168485, 127.04469108069623"
55057,"37.52246695628017, 126.84428021702907"
55058,"37.585117949983314, 126.94814293546172"
55059,"37.53340621956129, 126.91577166437784"
55060,"37.513100014013126, 126.83468900502949"
55061,"37.59447453254649, 126.94839053013014"
55062,"37.52667422118686, 126.90143825928045"
55063,"37.58438808223984, 127.08368086264032"
55064,"37.63905842690925, 127.06836090056849"
55065,"37.60738750578189, 127.07028831621696"
55066,"37.50975685170023, 126.92398750120299"
55067,"37.51565059075093, 127.06961759748297"
55068,"37.52051491787467, 126.88521619996443"
55069,"37.51975524130351, 126.88475501449065"
55070,"37.503016592147176, 126.8800505758113"
55071,"37.569924238572675, 127.0797571968018"
55072,"37.53257817680808, 126.86388638972598"
55073,"37.65415542026792, 127.06737836537467"
55074,"37.48719702734829, 126.8907850476643"
55075,"37.48951961742686, 126.83404002570009"
55076,"37.598585458478254, 127.02054273810958"
55077,"37.50104412325221, 127.14209219957378"
55078,"37.5647411311032, 126.96870366383634"
55079,"37.499979566277844, 126.90871158889426"
55080,"37.55556435058809, 127.02471809223088"
55081,"37.50700182350473, 126.96715314075217"
55082,"37.53692590857081, 126.94134646931028"
55083,"37.660996780129814, 127.07147238605545"
55084,"37.580889985355334, 127.05139078878821"
55085,"37.618101634841736, 127.07251928806711"
55086,"37.54174945756197, 126.95560727204142"
55087,"37.654028717099976, 127.01291831734055"
55088,"37.5195825834416, 126.92663215400147"
55089,"37.47808658081354, 126.8844467645348"
55090,"37.486132776788885, 126.88744697231262"
55091,"37.52606781289913, 126.86341348052129"
55092,"37.48509666170346, 126.87123154158333"
55093,"37.564588861995055, 127.17523041979904"
55094,"37.52653895203707, 127.14486785986387"
55095,"37.50503769337143, 126.8980517060366"
55096,"37.527780790161906, 127.05353416942017"
55097,"37.562919202795904, 127.03256145791373"
55098,"37.52091225415733, 127.01575968331127"
55099,"37.652734910489485, 127.05493399732566"
55100,"37.50042633708216, 127.06751184309155"
55101,"37.54701214787563, 127.1058729541363"
55102,"37.6240834735893, 127.04989322776797"
55103,"37.54917973706999, 126.87628784993588"
55104,"37.48277030975141, 127.0218878806109"
55105,"37.57133842589189, 127.03056853571795"
55106,"37.64355733795285, 127.06453494041638"
55107,"37.57149852283748, 127.03808492235265"
55108,"37.47940197231246, 126.95782983112792"
55109,"37.483704025115266, 127.04226946895747"
55110,"37.51999006298706, 126.89712715148136"
55111,"37.687224314562414, 127.04566610103512"
55112,"37.55619727170954, 126.9205389562198"
55113,"37.48641006307547, 126.899871826473"
55114,"37.50467704117535, 127.02464659288727"
55115,"37.65803879467314, 127.05973257507102"
55116,"37.48245316336562, 126.94172494861452"
55117,"37.521668537192674, 126.91771810563829"
55118,"37.56629103687279, 126.8190724515224"
55119,"37.612598648637665, 126.91524814389143"
55120,"37.440587550195026, 126.90334286118834"
55121,"37.60786170340935, 127.04730745555695"
55122,"37.58041493714177, 126.92812760461995"
55123,"37.687569275849576, 127.04562902446567"
55124,"37.48293892772789, 127.0525906231856"
55125,"37.53024804569555, 127.12201304176705"
55126,"37.46514861154929, 127.02559291778267"
55127,"37.52414346427028, 126.86488745612974"
55128,"37.53141309423759, 126.87743120357925"
55129,"37.552923762048195, 126.85155683336205"
55130,"37.59890851354368, 127.0140522111124"
55131,"37.62599420805272, 127.07295458927845"
55132,"37.51964077559393, 126.87047937359766"
55133,"37.58510243333248, 126.94811951616624"
55134,"37.57565817821642, 126.91247140557503"
55135,"37.4938311136194, 126.98296409659302"
55136,"37.53068599397831, 126.8493081331198"
55137,"37.45532242735355, 126.9906904249798"
55138,"37.64597385337038, 127.05453271200204"
55139,"37.520966066070564, 126.93166636354418"
55140,"37.646708823083515, 127.03939629990892"
55141,"37.48360776658345, 127.00870443174404"
55142,"37.47947754916448, 127.06458001383164"
55143,"37.62562527600927, 127.09413511453029"
55144,"37.56232967513539, 126.91430218315828"
55145,"37.66178213959729, 127.05281238718904"
55146,"37.66469120922223, 127.05910126646626"
55147,"37.587833390853326, 127.03403837817167"
55148,"37.48874787784681, 126.83567227425543"
55149,"37.51964874822282, 127.0284045469885"
55150,"37.499852445391234, 126.98506840637586"
55151,"37.55869739245059, 127.14409996656403"
55152,"37.51980918050781, 127.01397980404732"
55153,"37.49373985851852, 126.99340376783351"
55154,"37.5728627671314, 126.80760846950588"
55155,"37.47692357678724, 126.91570879981558"
55156,"37.57234440374154, 126.92149424899856"
55157,"37.60525049607882, 127.09528368184694"
55158,"37.60845106337949, 127.05962719410985"
55159,"37.483115443388755, 126.94653521086865"
55160,"37.501804507726455, 126.84650299160882"
55161,"37.58970060316275, 126.8088390638824"
55162,"37.55451964235885, 127.01064085836029"
55163,"37.53603041229946, 126.97388398898251"
55164,"37.5514277042607, 126.96233785930974"
55165,"37.648007883401434, 127.07675394282637"
55166,"37.551529047111785, 126.90305955574698"
55167,"37.504635843089225, 126.88733154731376"
55168,"37.551739803030436, 126.93309385919413"
55169,"37.537642246531405, 127.05427120379247"
55170,"37.61257930552774, 127.06058536246579"
55171,"37.55374971626935, 127.12480633119714"
55172,"37.63067726876583, 126.91912187287726"
55173,"37.630691003474475, 127.01776999702743"
55174,"37.578510463864674, 126.890715425537"
55175,"37.54606666071718, 127.15583953128939"
55176,"37.575162778346225, 126.91478277528745"
55177,"37.55169499848207, 126.91238352141119"
55178,"37.48199512501239, 127.04309824878968"
55179,"37.63622592298595, 127.02374289762807"
55180,"37.661648915426845, 127.07068091783162"
55181,"37.6224938811963, 127.08720127331308"
55182,"37.63403090870336, 126.93219859162885"
55183,"37.52405406524096, 126.85118187231207"
55184,"37.6225181840137, 127.08668297569275"
55185,"37.558953563924284, 126.92688917890379"
55186,"37.547789810282076, 126.92047098107405"
55187,"37.61818554184996, 127.0575506588482"
55188,"37.536796962703356, 127.0836525774101"
55189,"37.65780335837809, 127.0279769689497"
55190,"37.52703990077298, 126.8589767909143"
55191,"37.487583754857056, 126.97516080003213"
55192,"37.49441352060932, 126.88296257229395"
55193,"37.58004222211439, 126.93354572261222"
55194,"37.55109534637481, 126.98317782888137"
55195,"37.548193945729984, 127.07035729787393"
55196,"37.56106086973281, 126.90544389858007"
55197,"37.60339229410916, 127.04275879823493"
55198,"37.51333534012789, 126.93211774983865"
55199,"37.53752168151979, 126.87251269277614"
55200,"37.63621926309597, 127.0353113435945"
55201,"37.566634264652656, 127.04412567602974"
55202,"37.49574354952363, 127.08615007546202"
55203,"37.54626698960153, 126.98028056477678"
55204,"37.479424537722146, 126.94575581003414"
55205,"37.46526756610765, 127.10184940565622"
55206,"37.50215763769297, 126.88902744453088"
55207,"37.477995896249524, 126.91781915519017"
55208,"37.63763247807552, 127.02298281833461"
55209,"37.543336849284294, 127.04921923261676"
55210,"37.63450565183025, 126.91924114589379"
55211,"37.56228201915292, 126.96966534681115"
55212,"37.48672242944391, 126.98790641274346"
55213,"37.5545131844036, 127.07507793049561"
55214,"37.6703076718043, 127.08144274762049"
55215,"37.567934225547084, 127.01363853604157"
55216,"37.54746261485134, 126.87841459893004"
55217,"37.55613935956077, 126.89870408654298"
55218,"37.490811379773554, 126.98392082344554"
55219,"37.54449326189074, 127.02448858510576"
55220,"37.54811091405387, 127.1072109371904"
55221,"37.53630622610494, 127.01175638897081"
55222,"37.63170236242029, 127.0239885698063"
55223,"37.4866928006837, 127.08264597388954"
55224,"37.55705260711496, 126.84957984415446"
55225,"37.533430721442286, 127.06741613796915"
55226,"37.55361282947213, 126.97392150903956"
55227,"37.48912115264144, 127.06575286580961"
55228,"37.59942262161054, 127.07973242733489"
55229,"37.557013322839346, 127.15217481661611"
55230,"37.52087003539751, 126.9286145776898"
55231,"37.6774158553363, 127.04493647452365"
55232,"37.53907245803682, 126.94388183688335"
55233,"37.459381616196794, 126.90805214028775"
55234,"37.569994709632645, 126.97259652385277"
55235,"37.55595108594575, 126.93423063181953"
55236,"37.53201310672344, 126.86017359720088"
55237,"37.50453690694159, 126.89684406375262"
55238,"37.501045349601796, 127.06794642456921"
55239,"37.52430160602345, 126.93442007164626"
55240,"37.531541511090744, 127.12696343536062"
55241,"37.484723774111956, 126.90586785286544"
55242,"37.52523367199586, 126.99170164826337"
55243,"37.58801104134691, 127.00868408138805"
55244,"37.478141036208164, 127.11428031349456"
55245,"37.59672715572163, 127.01382358875203"
55246,"37.63815814678085, 127.1076979890001"
55247,"37.45458623107403, 126.9002717857759"
55248,"37.55637880335971, 127.15306457961594"
55249,"37.556074757540365, 126.93680188541857"
55250,"37.518690327665155, 126.8698452827924"
55251,"37.660024716301706, 127.07555995777292"
55252,"37.5102114861084, 127.01055085017751"
55253,"37.55853984158867, 126.94269414464624"
55254,"37.635608164191105, 127.01959189023664"
55255,"37.616500873417955, 127.0153971212627"
55256,"37.48235207636998, 127.00197383301598"
55257,"37.65139897814814, 127.01294095220132"
55258,"37.503129441403075, 126.99538755551845"
55259,"37.472025386740306, 126.95849815568376"
55260,"37.500480594402, 127.11849465527864"
55261,"37.56030670357875, 127.0705432665308"
55262,"37.61629457248224, 127.09349189405417"
55263,"37.537316900578844, 126.83710645807929"
55264,"37.59174121911878, 127.04655964958864"
55265,"37.59177796647693, 127.08681980056775"
55266,"37.55923093636471, 127.03691724759996"
55267,"37.52155134574609, 126.83977353898244"
55268,"37.5417450705112, 127.002101636109"
55269,"37.538967633398585, 127.05480585816292"
55270,"37.5117084107195, 126.8356710112048"
55271,"37.50860641803624, 126.96745704174408"
55272,"37.574497256053874, 127.03825164448321"
55273,"37.55950466982254, 127.08773012208981"
55274,"37.5474180025849, 126.93689131194151"
55275,"37.55364977025738, 127.16519628419299"
55276,"37.54548843099119, 127.08009308983209"
55277,"37.6341366465274, 127.01775946774718"
55278,"37.55736621640553, 127.0510764323732"
55279,"37.448416856739314, 126.90284732640532"
55280,"37.51613688468285, 126.94334004167789"
55281,"37.58616216743148, 127.04991315508066"
55282,"37.506780490202985, 127.09741455912093"
55283,"37.56372212022777, 127.03068899999408"
55284,"37.456292511493025, 126.89540492585301"
55285,"37.49281445037908, 127.14978177272269"
55286,"37.48636931317876, 127.0675276720293"
55287,"37.50285750504126, 126.8798946359267"
55288,"37.561407312613746, 126.81023887628068"
55289,"37.60669994238069, 127.07669288806079"
55290,"37.59074737446417, 127.01431043307382"
55291,"37.51987058999348, 127.10804698725063"
55292,"37.65707703715944, 127.03817660775614"
55293,"37.48243537414042, 126.91830147594003"
55294,"37.55581234851541, 127.03392751703755"
55295,"37.56458673681694, 126.80643591667118"
55296,"37.502226919532546, 127.13406029637618"
55297,"37.589186796849795, 127.09164911152008"
55298,"37.59417766978174, 127.09300214670412"
55299,"37.48465862291295, 126.93414336539186"
55300,"37.47096317450508, 127.04320311939632"
55301,"37.56573001147686, 126.96655496041718"
55302,"37.60254839943226, 127.03913350931516"
55303,"37.503536521019186, 127.12630436962263"
55304,"37.67834773335491, 127.05347344906903"
55305,"37.49532301750769, 127.02890622423044"
55306,"37.62857019440965, 127.0180471034835"
55307,"37.60562683982005, 127.10073587194816"
55308,"37.61493615016978, 127.08886977134281"
55309,"37.63600835521021, 127.06862192788289"
55310,"37.49739591822686, 127.02044853883383"
55311,"37.497372497072824, 126.95210003588564"
55312,"37.621736902621336, 127.02782592617739"
55313,"37.558912617952764, 127.07553839825987"
55314,"37.64585060779292, 127.05286889152138"
55315,"37.52744808044211, 126.99142927472397"
55316,"37.66470406937055, 127.05764145012772"
55317,"37.532351478975116, 126.9616413688537"
55318,"37.51218872864943, 126.89395703364703"
55319,"37.563542277594124, 126.92557242623917"
55320,"37.53754602056564, 126.97372660005226"
55321,"37.518676599192325, 127.0505447436931"
55322,"37.53617163871218, 127.09421319153734"
55323,"37.50022849767621, 126.89795946794472"
55324,"37.622392670984475, 127.01980736973637"
55325,"37.50299172470326, 126.95415180392563"
55326,"37.48544286559101, 126.9819674725835"
55327,"37.49179219941776, 126.86352854353561"
55328,"37.56517036170683, 126.84765122604212"
55329,"37.48252023821588, 126.94650210211563"
55330,"37.6102332416575, 127.03227556400611"
55331,"37.631782067939305, 127.02384644965935"
55332,"37.540321961990934, 126.89394640823717"
55333,"37.5816581118478, 126.92666016455813"
55334,"37.6106751804728, 126.92959179140259"
55335,"37.45291908894852, 126.9013429880219"
55336,"37.52706187005525, 126.8589229152247"
55337,"37.494632325118005, 127.0630710418608"
55338,"37.52993982887148, 126.87260931109304"
55339,"37.45071785739963, 126.90987447619855"
55340,"37.54051610668455, 127.14978946648995"
55341,"37.50450500295285, 127.05775303587389"
55342,"37.47482442778707, 126.88133713282008"
55343,"37.65870072318335, 127.07174867270639"
55344,"37.59993641800676, 127.01740510783532"
55345,"37.57468246511107, 127.00214625573861"
55346,"37.52182905162242, 126.92739068766244"
55347,"37.57134532623175, 126.90417244174633"
55348,"37.535658812095534, 127.1126914807336"
55349,"37.47952260222043, 126.89027998162386"
55350,"37.5183870105973, 126.90155430873709"
55351,"37.50649016949832, 126.89136503554053"
55352,"37.5515169615918, 127.0900615353626"
55353,"37.63407656260739, 127.05233168462318"
55354,"37.649458112697964, 127.06396411527848"
55355,"37.5313788865369, 127.08655365051037"
55356,"37.545655955429886, 127.07320213045584"
55357,"37.54849604407083, 127.08899186458085"
55358,"37.644715318021355, 127.06173124802102"
55359,"37.56813205986743, 126.96859490488468"
55360,"37.6022204960173, 126.93524149860625"
55361,"37.58672357122152, 127.03998218311732"
55362,"37.671344468560115, 127.08205349155726"
55363,"37.552857145390014, 126.86102161775358"
55364,"37.55054444818513, 127.03875799433875"
55365,"37.59142798638621, 127.08602571375552"
55366,"37.60054483748797, 127.10065748194646"
55367,"37.64454734250856, 126.91494250675265"
55368,"37.48018577822896, 127.11882333166477"
55369,"37.57065279763985, 126.9980735476651"
55370,"37.65799608614957, 127.03116330931688"
55371,"37.514048874776535, 127.02032972511468"
55372,"37.52170629531512, 126.91791296345363"
55373,"37.50597791207372, 127.14351848792367"
55374,"37.53870244949952, 127.12390335367581"
55375,"37.5716195359186, 127.08156672668244"
55376,"37.58285567545324, 126.99875551398604"
55377,"37.482069947581685, 126.91442628879363"
55378,"37.52199991361245, 127.03586099337886"
55379,"37.509506724876594, 126.88299465451712"
55380,"37.610134245552224, 127.03255798969994"
55381,"37.46958411878128, 127.12035149615843"
55382,"37.52777084474684, 126.92807250918484"
55383,"37.48740161490572, 126.81851712586777"
55384,"37.51085167891471, 126.8988024917011"
55385,"37.5289023447485, 127.00669919778795"
55386,"37.501357340734344, 126.94137042015221"
55387,"37.46558386080282, 127.02462602145613"
55388,"37.52485808474871, 126.92474635615086"
55389,"37.63302388529162, 127.03880940028581"
55390,"37.48466525088485, 126.9467333123517"
55391,"37.508512944079555, 126.96386535928649"
55392,"37.56913684559334, 126.98300881254433"
55393,"37.57922656152006, 126.93419611113407"
55394,"37.50931262654286, 126.88891809439362"
55395,"37.546192043941, 127.1712362057523"
55396,"37.52558576789954, 126.9112850442914"
55397,"37.554346122280776, 126.92261351369294"
55398,"37.501806543190426, 127.13783185820671"
55399,"37.54064038158535, 126.93813426666556"
55400,"37.49584288267232, 126.87993849434271"
55401,"37.502172775986566, 127.12772832883694"
55402,"37.531722162159085, 127.06680004736853"
55403,"37.48624251939368, 127.02923633400363"
55404,"37.48196124572154, 127.03657338919135"
55405,"37.50192289837404, 126.98933449175635"
55406,"37.64426977723933, 127.0447466500682"
55407,"37.553717874136, 126.91027209420116"
55408,"37.511119584917644, 127.02171587535872"
55409,"37.55397493034535, 126.84360181781014"
55410,"37.51752752479447, 126.91664619193519"
55411,"37.56455682798916, 127.00219130197817"
55412,"37.52861107000553, 127.03750440693186"
55413,"37.65009967159814, 127.028229197387"
55414,"37.58178230471608, 126.88839103828494"
55415,"37.583955631314765, 126.89745343237078"
55416,"37.572703467516455, 126.8300518128714"
55417,"37.56595607535847, 126.9834011751694"
55418,"37.51114184586865, 126.89916421670912"
55419,"37.51504181386735, 127.11392328824896"
55420,"37.548946189656085, 126.93476978058834"
55421,"37.57597565399097, 126.816540998762"
55422,"37.5609554755857, 126.98821256671967"
55423,"37.60919174176075, 127.03015460636307"
55424,"37.49119682747819, 127.06478468961974"
55425,"37.57203305318783, 127.04375846115593"
55426,"37.612108294555334, 127.00822216557513"
55427,"37.51337026690174, 126.92920352527074"
55428,"37.490424308386736, 127.12400337080607"
55429,"37.49138609925781, 127.0878856320943"
55430,"37.52633095451592, 126.90874474365135"
55431,"37.545558789817214, 126.91712192764916"
55432,"37.50741789107498, 126.87510324610277"
55433,"37.564521822288526, 126.99825055211275"
55434,"37.65347272167639, 127.05775733507217"
55435,"37.50512338759554, 126.97567501927715"
55436,"37.62908479129616, 127.03995306110181"
55437,"37.55867383130841, 126.80811548047436"
55438,"37.59168249895479, 127.06703312931147"
55439,"37.462595883248134, 127.02308998186766"
55440,"37.48161230686192, 126.88679488710649"
55441,"37.479251485905465, 127.04268188764252"
55442,"37.51083925495708, 127.0461507376377"
55443,"37.61062551279998, 126.93930845152224"
55444,"37.48234928279015, 127.10462352844507"
55445,"37.48979472654718, 126.9478690156358"
55446,"37.50616350835438, 127.00473854609264"
55447,"37.600153493072675, 126.91900971723805"
55448,"37.623215921106585, 127.04768159668279"
55449,"37.64705877688288, 127.04833554181336"
55450,"37.54625080434595, 127.14293045379227"
55451,"37.47826281567725, 126.98274894718362"
55452,"37.52142755264154, 126.97702143112303"
55453,"37.55985264465229, 126.84379835703596"
55454,"37.66277679160309, 127.02144042574588"
55455,"37.50281264898275, 126.92139220099106"
55456,"37.465038109106096, 127.10847217307443"
55457,"37.502376242689046, 126.82894471049258"
55458,"37.604356615103676, 127.0264186608944"
55459,"37.660999449421105, 127.06156286093349"
55460,"37.46532882917392, 127.10133198973283"
55461,"37.68627035718831, 127.05027059720533"
55462,"37.63764489111054, 127.06288307499027"
55463,"37.5504001778105, 126.97720335074567"
55464,"37.51859950059242, 127.10459348299041"
55465,"37.48049419418633, 126.89142543550967"
55466,"37.522639823955075, 126.84792602326728"
55467,"37.50027588306651, 126.90909346692595"
55468,"37.54405588050496, 126.95049139769549"
55469,"37.49685541282476, 126.83963558593697"
55470,"37.602486013084985, 126.92621804464163"
55471,"37.59301174019766, 127.01626741147196"
55472,"37.5106861665357, 126.99850434328098"
55473,"37.56673495635348, 126.85142842841493"
55474,"37.61320546355096, 127.09983358117897"
55475,"37.54110327192337, 127.13747585346707"
55476,"37.498178190506266, 127.07615136935134"
55477,"37.58642458141423, 127.0785292160843"
55478,"37.505996984956056, 126.84427365568357"
55479,"37.56324964951735, 127.07992241840849"
55480,"37.52009925140748, 126.98689877207394"
55481,"37.56558436044335, 127.04015777170558"
55482,"37.55298140081222, 126.8782231305526"
55483,"37.596533407867355, 126.94911703460193"
55484,"37.562785594815786, 126.90368871810256"
55485,"37.55433978862118, 127.02027505440856"
55486,"37.64479663547689, 127.04682459156386"
55487,"37.56312473590146, 127.03258577608086"
55488,"37.6048652335366, 127.0115877002469"
55489,"37.5104801821187, 126.83643405569258"
55490,"37.65048241569426, 127.06875937285652"
55491,"37.49305356328981, 127.03031850336262"
55492,"37.57123221240697, 126.98068699500016"
55493,"37.635206808077335, 127.03189498052126"
55494,"37.543252461487604, 127.06030166961254"
55495,"37.547652262070294, 126.93012742670109"
55496,"37.49248026594757, 127.12785168399728"
55497,"37.48507582746959, 126.89571697189574"
55498,"37.580833824675395, 126.91225050708604"
