,0
27681,"37.56488171695617, 126.90751084772651"
27682,"37.50786302888532, 126.86254935241116"
27683,"37.514640617409924, 127.03321277870329"
27684,"37.54005786708417, 127.04371436189628"
27685,"37.63246935077023, 126.92088674498225"
27686,"37.48501683859685, 126.87121332679912"
27687,"37.4858864720775, 126.96878250800594"
27688,"37.471812835396626, 127.10709996942715"
27689,"37.526312468380766, 126.96493299775945"
27690,"37.51366764970403, 126.9428111110891"
27691,"37.510094912603286, 127.09732223623746"
27692,"37.499246684613674, 127.0310288208098"
27693,"37.55439403971913, 127.0342166471704"
27694,"37.55649123988991, 126.94603774418944"
27695,"37.491932388819606, 127.00746275933668"
27696,"37.61343344440777, 127.05015151937774"
27697,"37.573838487644885, 127.01887110816389"
27698,"37.61360507750744, 126.91171236540369"
27699,"37.62025084942848, 127.08437468054561"
27700,"37.568096367539376, 127.01624303997424"
27701,"37.449735901511964, 126.9179001583707"
27702,"37.47453150243407, 126.93515249065211"
27703,"37.514532898618995, 126.90128250520877"
27704,"37.50445346150447, 126.86162941527633"
27705,"37.5055823185626, 127.02790854336999"
27706,"37.637029084310036, 127.0367471346399"
27707,"37.5332412538844, 127.12124473396096"
27708,"37.556428982378556, 127.14644468409809"
27709,"37.49865739061449, 126.82903285009063"
27710,"37.63460270142468, 126.91739756040181"
27711,"37.559525416988315, 126.96888972850559"
27712,"37.57081550356176, 127.06510213181606"
27713,"37.510398326492435, 127.09345387301404"
27714,"37.55354621058729, 126.82735723185563"
27715,"37.579461405358764, 127.04251855407341"
27716,"37.47281884354502, 126.91882877589951"
27717,"37.564039439563196, 126.97664056390286"
27718,"37.62587987320276, 126.92005791437124"
27719,"37.544104103639015, 127.01533826835586"
27720,"37.48161446325195, 127.13143427680609"
27721,"37.46502718157435, 127.10196224971436"
27722,"37.657127550493705, 126.94236722849605"
27723,"37.46024138134787, 127.02015364386682"
27724,"37.48382405650557, 126.92696049911959"
27725,"37.45384857378226, 126.90622635273296"
27726,"37.48659448323329, 126.83894916215215"
27727,"37.50158338314656, 126.84634897951412"
27728,"37.50388622312466, 126.96075408436802"
27729,"37.59303072215189, 127.0730072727124"
27730,"37.53197744561338, 126.90521760916671"
27731,"37.57149065106543, 127.08349244598985"
27732,"37.46319719861794, 126.91891495607967"
27733,"37.48880859821133, 126.99285239221025"
27734,"37.50647485786547, 126.90144202510277"
27735,"37.56803368859316, 127.02329956413529"
27736,"37.49836180202345, 126.91998218939091"
27737,"37.48468186857921, 126.94666089716691"
27738,"37.4994753937461, 127.08009127936994"
27739,"37.50321465511074, 126.99505825322156"
27740,"37.64790208067742, 127.04366467365273"
27741,"37.60374222335554, 127.01451948595825"
27742,"37.61433909724435, 126.9179237833022"
27743,"37.49668134499248, 127.04579997530851"
27744,"37.629525545749885, 127.04630819511442"
27745,"37.52692243189121, 126.88868403944161"
27746,"37.60022786557741, 127.08746452105211"
27747,"37.57328436243383, 126.81645314953113"
27748,"37.638488816908534, 127.03453823612602"
27749,"37.554822484141894, 126.8162219694665"
27750,"37.46672209820305, 127.11839453226094"
27751,"37.53382871053616, 126.8294942281536"
27752,"37.5743587130561, 126.90233958535391"
27753,"37.483518403703904, 127.05965306934193"
27754,"37.562083759014804, 127.05737131390494"
27755,"37.50012092913515, 126.91324253285308"
27756,"37.5828025865653, 127.00165605348809"
27757,"37.52954662922188, 126.96643813421318"
27758,"37.645734504108525, 127.08212283835726"
27759,"37.522215454819346, 126.92139852575477"
27760,"37.48609020908059, 127.13399011026362"
27761,"37.57586914208526, 126.89490689668743"
27762,"37.61851625262871, 127.01532432098283"
27763,"37.48127573005446, 126.83935721832887"
27764,"37.60355363611766, 127.02588329160673"
27765,"37.57157008954251, 127.04115632511063"
27766,"37.486215707107256, 126.92932208628044"
27767,"37.474928469879096, 127.05151933408408"
27768,"37.646111317438155, 127.06643497687708"
27769,"37.50046967189815, 126.88265187325833"
27770,"37.62887666099125, 127.02525892726656"
27771,"37.449879443881784, 126.91781396070074"
27772,"37.67860255949553, 127.05349949984989"
27773,"37.496868791193926, 126.91650188743341"
27774,"37.47465852145146, 126.95915120865924"
27775,"37.5976783700682, 126.94641563085088"
27776,"37.58490394820441, 126.8846797111822"
27777,"37.57161113283438, 127.08157865784676"
27778,"37.553756690470166, 127.03342482213017"
27779,"37.49065636181713, 126.8931149040293"
27780,"37.53840113265886, 126.98668013957986"
27781,"37.50022655725545, 126.90557852619774"
27782,"37.648125105638826, 127.07782280929695"
27783,"37.475920239665726, 126.89303954606261"
27784,"37.589074407221055, 127.00791903688832"
27785,"37.665783503393556, 127.03719821644043"
27786,"37.62788303587479, 127.09631484445076"
27787,"37.49043942667671, 126.88401834422982"
27788,"37.63087730538567, 127.09949415324952"
27789,"37.60232050880027, 126.92626167714586"
27790,"37.560945332848014, 126.92416165818723"
27791,"37.63053830789685, 127.02444258329227"
27792,"37.57262470150376, 126.82992572073334"
27793,"37.58641877208296, 127.02389613139795"
27794,"37.523077047953805, 126.93229360611673"
27795,"37.65608203139771, 127.06267263514688"
27796,"37.684625625979635, 127.05517059235503"
27797,"37.52143508502859, 126.86867212786818"
27798,"37.4817167189197, 126.9286696164724"
27799,"37.492060756526776, 126.89528131312736"
27800,"37.51107791384967, 126.91202369986686"
27801,"37.519615017911626, 126.85959739161275"
27802,"37.53027328054621, 127.13172658256121"
27803,"37.524958948350786, 126.91886453006194"
27804,"37.57387272806206, 127.03225861693775"
27805,"37.548005105255655, 127.06258383651621"
27806,"37.60561442758012, 126.96676090998939"
27807,"37.532417782099394, 126.86397620474388"
27808,"37.563864487743906, 126.82046925334467"
27809,"37.598781075480844, 127.01926665889596"
27810,"37.62984060207332, 127.04079023349847"
27811,"37.53848624828263, 126.87105652210876"
27812,"37.53045524209551, 127.00660265473445"
27813,"37.65713181879281, 127.07678074448613"
27814,"37.601989702968226, 127.02198555282042"
27815,"37.50349008583582, 127.04589899903999"
27816,"37.52003842639861, 126.87056914723767"
27817,"37.62388313309991, 127.03749066126888"
27818,"37.57597943426117, 126.95618705839483"
27819,"37.485444489833505, 126.87391200645746"
27820,"37.56069528956957, 127.0854659694481"
27821,"37.52484710946314, 127.05726610008044"
27822,"37.5345732812098, 127.13639294586108"
27823,"37.64358752002744, 126.91431039207264"
27824,"37.51643726854297, 127.10899474157063"
27825,"37.474418580671674, 127.11689013534962"
27826,"37.58200102461937, 126.95050242124586"
27827,"37.541645525648, 126.97058926149788"
27828,"37.526201009095594, 126.96522181549834"
27829,"37.65105377709924, 127.03315590556747"
27830,"37.568359701697446, 126.98753622457265"
27831,"37.59029665861383, 126.80317292207987"
27832,"37.60443133800686, 127.06193737366465"
27833,"37.51599539132912, 127.13042083750877"
27834,"37.51316239817656, 127.05347390814228"
27835,"37.562156974158256, 127.00631208496434"
27836,"37.56661841316261, 127.04411072601924"
27837,"37.60534552196732, 126.92257728547759"
27838,"37.56602049093814, 126.96775739413778"
27839,"37.57258556893068, 126.99179477870867"
27840,"37.499441808885265, 127.06238948621322"
27841,"37.45129118505478, 126.90812133068926"
27842,"37.55982087287318, 126.93468619169823"
27843,"37.562079792999825, 126.99840518298048"
27844,"37.4832670669972, 126.97395977665667"
27845,"37.513366297914104, 127.02877601305929"
27846,"37.61396045262818, 127.1083905860471"
27847,"37.613633135357674, 126.91148178504929"
27848,"37.518056115294414, 127.06883441127223"
27849,"37.58227566082159, 126.91327969779587"
27850,"37.636081163630934, 127.03556020032453"
27851,"37.48866202673787, 127.07393454971917"
27852,"37.49380654361441, 127.01362140718742"
27853,"37.56195923360864, 127.08709875178812"
27854,"37.675757968891034, 127.05548006357051"
27855,"37.55465092976137, 127.1402216777942"
27856,"37.50245744396325, 126.90438376184416"
27857,"37.521219556384565, 126.86284829508728"
27858,"37.68485048104568, 127.05558019392042"
27859,"37.565020460545576, 127.01210428231842"
27860,"37.49684116219848, 126.89892202132853"
27861,"37.51509354298353, 126.86215064429386"
27862,"37.528985020606754, 126.8777488472432"
27863,"37.50388796045893, 127.07590897725547"
27864,"37.51732499282839, 127.04140125142264"
27865,"37.60923981306841, 126.97382941719655"
27866,"37.58879350710575, 127.0764312218276"
27867,"37.59103732657955, 127.06782963249991"
27868,"37.65238613665008, 126.9379404902032"
27869,"37.51983030581708, 126.87055927993552"
27870,"37.51152882072492, 126.83409808401224"
27871,"37.506036179000255, 127.03463524737867"
27872,"37.51881426411775, 127.01208578972353"
27873,"37.52999631140683, 126.83742721347329"
27874,"37.54112851049095, 126.96219177631951"
27875,"37.65270684463252, 127.05349017657029"
27876,"37.60725868988716, 126.93307431029741"
27877,"37.61451761272183, 127.06487821585523"
27878,"37.557851314690495, 126.89442403884406"
27879,"37.56104488951673, 126.80431661669712"
27880,"37.504875805453935, 127.0009693528215"
27881,"37.547916125731845, 127.07057359397966"
27882,"37.54692055328328, 126.90805859698841"
27883,"37.60146748737651, 127.07426336889701"
27884,"37.46028005708577, 126.8924728505619"
27885,"37.60106502795115, 126.97583688054817"
27886,"37.549743291091815, 126.96053547513701"
27887,"37.61544583334033, 127.01495638334141"
27888,"37.50316318074935, 126.99508418067629"
27889,"37.57215370898755, 127.04413736679827"
27890,"37.448732737101636, 126.90302124534853"
27891,"37.57344994310596, 127.05190639703542"
27892,"37.48265452402566, 126.90147603104293"
27893,"37.48582708560576, 126.83807679359434"
27894,"37.5128309749148, 126.95235266824902"
27895,"37.55340965415932, 126.83006547691632"
27896,"37.51064701119563, 126.91056557878545"
27897,"37.54389496405837, 127.01516287393262"
27898,"37.53342166016952, 126.88800045062673"
27899,"37.65142593477782, 127.03611598391448"
27900,"37.558284689229886, 126.90829166577974"
27901,"37.493877549533046, 126.89861296197327"
27902,"37.50971390710537, 126.83964065540995"
27903,"37.64576251662856, 127.01886779395575"
27904,"37.52560133581308, 126.88645551584277"
27905,"37.460356827406045, 127.03591601386672"
27906,"37.644849458689606, 126.91848857875245"
27907,"37.633767585689476, 126.92889895283105"
27908,"37.58331777462841, 126.88172878216298"
27909,"37.55880667043972, 127.08790364814347"
27910,"37.58624305723607, 127.0949445555715"
27911,"37.51702417819857, 127.14362121322334"
27912,"37.600395360992984, 127.07023822990905"
27913,"37.60850260955224, 127.03620967579317"
27914,"37.59103796816355, 127.08006809825108"
27915,"37.56673633312901, 126.91369565518582"
27916,"37.570930508976346, 126.81663604426414"
27917,"37.64309414445516, 126.91827096845587"
27918,"37.48266115317285, 126.98539587924736"
27919,"37.49557858332633, 127.02573142944425"
27920,"37.503403598064786, 127.02062633562795"
27921,"37.66075552049317, 127.02760915703408"
27922,"37.482309395321685, 126.92977315610072"
27923,"37.47595361417368, 126.88975000186001"
27924,"37.54416551232131, 126.88327858798704"
27925,"37.548827619605106, 126.81644345745536"
27926,"37.575937050466045, 127.00204412775327"
27927,"37.61142262785272, 126.99284847511332"
27928,"37.60072290639429, 127.10035556686009"
27929,"37.55948078878618, 126.98794644928998"
27930,"37.478452806341046, 127.04438075684092"
27931,"37.55310349513839, 126.85162486103397"
27932,"37.49778958891532, 126.86486350898696"
27933,"37.476258769309204, 127.10863566395601"
27934,"37.57589237643534, 127.0617709505059"
27935,"37.561338929865215, 126.90568588017325"
27936,"37.57402084123954, 127.01939536930531"
27937,"37.510648826527095, 127.0321958812102"
27938,"37.54658668681506, 127.0250231868829"
27939,"37.57006577015651, 126.90328507452918"
27940,"37.536743885836565, 127.14581175223434"
27941,"37.683937445577975, 127.05147952866595"
27942,"37.542162545969994, 127.1621042675592"
27943,"37.55498131476376, 126.92167617592023"
27944,"37.557645633135856, 126.85613640376747"
27945,"37.52073401178186, 126.91242498397776"
27946,"37.596467125047, 127.08636817401407"
27947,"37.54493091620722, 126.93529172212872"
27948,"37.57683194766379, 127.00242660018027"
27949,"37.619968585568316, 127.01191137024665"
27950,"37.59594121410729, 126.9695431584894"
27951,"37.522740807681025, 126.93199777225489"
27952,"37.48767875815122, 126.88865933234288"
27953,"37.521448259732395, 126.85666259464458"
27954,"37.59526483074677, 126.95047369450822"
27955,"37.666136072653146, 127.04650107993024"
27956,"37.61315656015688, 127.10003944416627"
27957,"37.50914685351395, 127.04038833912213"
27958,"37.57115986051721, 127.00896273368156"
27959,"37.47034530240237, 126.90673529994024"
27960,"37.573349979900826, 126.99840980248538"
27961,"37.46878611907285, 126.88663395403823"
27962,"37.55792511026026, 127.01922511381827"
27963,"37.59394718676854, 127.07602176965655"
27964,"37.50534048411583, 126.90550312283811"
27965,"37.49528644616005, 127.05028343986558"
27966,"37.49843190432178, 126.84860202790959"
27967,"37.56444765586893, 127.0005831350975"
27968,"37.56609585295936, 127.00691892597226"
27969,"37.5207311554683, 126.8376408895994"
27970,"37.50117129526144, 126.98663570753959"
27971,"37.61103890180061, 127.05694033857633"
27972,"37.53111980407016, 126.90504928186718"
27973,"37.495403879135885, 127.02890269860667"
27974,"37.641267604835456, 126.93780557738667"
27975,"37.57015716440982, 126.98246973297792"
27976,"37.53360045107571, 126.89404215006552"
27977,"37.55730511667459, 126.90431380512783"
27978,"37.49674801308543, 126.86284876874461"
27979,"37.57372152484163, 127.05250535902518"
27980,"37.51714114908316, 126.88905388951827"
27981,"37.48000382408683, 126.90383837226561"
27982,"37.586462564141094, 127.08819407524706"
27983,"37.56965196570495, 126.8040684865211"
27984,"37.5056780704532, 127.00101787779235"
27985,"37.46156649161802, 127.03691933594226"
27986,"37.59099156449141, 127.06535488987993"
27987,"37.647902966498464, 127.02457777504605"
27988,"37.56610722533587, 127.07747713458096"
27989,"37.516218923863775, 126.83489674705224"
27990,"37.57209814917605, 126.9005800216696"
27991,"37.47750372417589, 126.93494640006621"
27992,"37.60818906778789, 127.07659786234495"
27993,"37.517700726378045, 127.09181926930084"
27994,"37.503339311290304, 126.88597230849825"
27995,"37.52516623916073, 127.02421390188208"
27996,"37.538507880145104, 127.15268877842594"
27997,"37.56968498028704, 127.00941577154592"
27998,"37.49289066148335, 127.04273763974328"
27999,"37.62031328803959, 127.01197044360234"
28000,"37.628714771973094, 127.04390971731112"
28001,"37.5520575381692, 126.84976497161946"
28002,"37.49978739158323, 126.92014192262148"
28003,"37.520069369011125, 127.10773155637249"
28004,"37.5168745257735, 127.14397460327679"
28005,"37.522668790108476, 126.9379928079915"
28006,"37.46875104393209, 126.88419076887907"
28007,"37.54748831372857, 127.0738463619428"
28008,"37.50613407726045, 127.00475050613478"
28009,"37.568034066555306, 126.97916552914046"
28010,"37.512623503932765, 127.00629863971757"
28011,"37.596269460770934, 126.90955058371641"
28012,"37.53969778293339, 126.96146150901963"
28013,"37.65438223413273, 127.0780548671151"
28014,"37.599630287219185, 127.10031460573371"
28015,"37.56630102113462, 126.99285771905724"
28016,"37.48335079331308, 126.97398225569185"
28017,"37.49548581555839, 126.83033540007088"
28018,"37.49206607458821, 126.92305365480794"
28019,"37.68897385759455, 127.04575729645099"
28020,"37.49691355356282, 127.12930104748"
28021,"37.45525909107534, 127.06523284946968"
28022,"37.599632418181486, 126.92662119235108"
28023,"37.47204678420658, 127.09477926830237"
28024,"37.56851349965971, 126.84934508369622"
28025,"37.56310456128289, 127.07962625804322"
28026,"37.52562023184291, 126.8600867137236"
28027,"37.59516774961863, 127.09751134371638"
28028,"37.498239506200264, 127.05914925161134"
28029,"37.523297426232865, 126.97157557502132"
28030,"37.614870167775365, 127.06504779013878"
28031,"37.53278844549785, 126.95170863550834"
28032,"37.557600338423725, 127.04063251037044"
28033,"37.57249094573145, 126.90555266550948"
28034,"37.625984160369185, 126.91831058558327"
28035,"37.54666867437581, 127.0253228963631"
28036,"37.52055752237577, 127.05831527855709"
28037,"37.56896709641233, 127.178871512813"
28038,"37.50248018281675, 127.01402437157004"
28039,"37.65739813803862, 127.01661062160332"
28040,"37.61289663497038, 127.0998762840408"
28041,"37.562194104663895, 126.82424875052696"
28042,"37.48291695600927, 126.9820431611826"
28043,"37.56431722290613, 126.9766764138543"
28044,"37.50708024341344, 127.03386647875416"
28045,"37.493339512801455, 126.8621295555003"
28046,"37.49071239913526, 126.98243742792812"
28047,"37.53993186040818, 127.05047585296793"
28048,"37.5705936707833, 127.02645677302674"
28049,"37.52603254845197, 126.92044806659761"
28050,"37.56658640455092, 127.01236017544622"
28051,"37.52557519026224, 126.87778878515695"
28052,"37.56716086176168, 127.13926114454088"
28053,"37.617390661001465, 127.09244349447208"
28054,"37.46225083681332, 126.90452125314079"
28055,"37.61949522972289, 127.07349343684832"
28056,"37.5609132735783, 127.06434783896641"
28057,"37.61075418412694, 126.94133856799309"
28058,"37.53300676393472, 127.07559968111134"
28059,"37.55164779959614, 126.85265756730539"
28060,"37.56232087087239, 126.9046057347712"
28061,"37.4655622922026, 127.03434666820463"
28062,"37.494270791041295, 126.94301443175605"
28063,"37.622600941401416, 127.06165861668003"
28064,"37.49546378861653, 127.05079501652703"
28065,"37.52938145483987, 126.91260773124262"
28066,"37.58383967197357, 126.98192308113573"
28067,"37.52575638211813, 126.88623243854173"
28068,"37.60084487364617, 126.93601364130137"
28069,"37.570801443673, 127.08605362607786"
28070,"37.457362085659945, 127.07425274431247"
28071,"37.53682425206486, 127.12898321094592"
28072,"37.51954634492903, 126.9266617593789"
28073,"37.48064538697099, 127.01287740815826"
28074,"37.49833747431236, 126.89314046804762"
28075,"37.57575182600674, 127.02342776128299"
28076,"37.497125215879834, 126.8595185857927"
28077,"37.58671616466189, 127.04774915344389"
28078,"37.596815464166625, 126.96981936404914"
28079,"37.59987907032145, 127.06194922761205"
28080,"37.531729553280904, 126.83724384959754"
28081,"37.554999387456775, 126.91559923195327"
28082,"37.57047890443227, 127.04301920016161"
28083,"37.5598206952766, 126.97593002779298"
28084,"37.54348703140179, 126.91466556958487"
28085,"37.53809260931524, 127.09984294432579"
28086,"37.55970487505932, 126.98809681839047"
28087,"37.56604592852114, 127.0678677778896"
28088,"37.467595888746516, 127.02815083423921"
28089,"37.56222708412819, 127.00641572598354"
28090,"37.547452045251205, 126.93092119531597"
28091,"37.6042988065483, 127.02544411167364"
28092,"37.57246439290468, 127.07196566351524"
28093,"37.48586066365484, 126.87674621237554"
28094,"37.584215239271366, 127.08824155273341"
28095,"37.574336523634756, 126.9792699719117"
28096,"37.4703945346241, 127.12693867053765"
28097,"37.50562681872446, 126.89045177581647"
28098,"37.481056022510124, 126.93004519252807"
28099,"37.580355786639835, 127.0219661850104"
28100,"37.49060302000466, 127.0347940229624"
28101,"37.56560417729256, 127.04726112234782"
28102,"37.566245228739824, 127.02364066665206"
28103,"37.54145205425263, 126.84021596987965"
28104,"37.627127279246245, 127.07081062974866"
28105,"37.58292901467914, 127.02957950668447"
28106,"37.589580029352824, 127.06872308922274"
28107,"37.66165376273165, 127.02353333725176"
28108,"37.55186911881957, 127.01325921656844"
28109,"37.55553005749889, 126.93883686664071"
28110,"37.636243676248206, 127.02366766784858"
28111,"37.60615121217123, 127.03112803783668"
28112,"37.63450743777846, 127.03570937753659"
28113,"37.48838987678801, 126.94618761106486"
28114,"37.567621892984, 127.08529500820255"
28115,"37.56410632300496, 126.89925140145603"
28116,"37.62872676404798, 127.05689570601706"
28117,"37.567864597718135, 127.17930236349902"
28118,"37.5689389968434, 126.97917066454144"
28119,"37.55038520636872, 127.14583463322704"
28120,"37.53551514734596, 127.1452830946583"
28121,"37.61462334826018, 127.07911708764807"
28122,"37.478613529171724, 126.93234893827436"
28123,"37.506958594709545, 127.13953656955623"
28124,"37.55482358958246, 127.12632004044275"
28125,"37.477712840883235, 127.12701578321271"
28126,"37.57443895662862, 127.05336717920929"
28127,"37.579278702265476, 126.8916241715883"
28128,"37.61573493660915, 127.05123846135834"
28129,"37.53417842081608, 127.11730475298327"
28130,"37.597098088981646, 126.97355256109695"
28131,"37.604763645071664, 126.96527672244792"
28132,"37.47603937895327, 126.9034620327378"
28133,"37.48893690473169, 127.06603194377277"
28134,"37.49738996769174, 127.05224921976398"
28135,"37.49139335455381, 127.03069262504962"
28136,"37.5015453419911, 126.91637183297233"
28137,"37.58647635499752, 126.9469517150381"
28138,"37.49037891801267, 127.12847927433063"
28139,"37.50887293207895, 127.03862588337938"
28140,"37.585224867854244, 127.03865719205066"
28141,"37.55713202451032, 127.13811119448417"
28142,"37.64535461487776, 127.02791504927863"
28143,"37.6060591695987, 127.06667476990948"
28144,"37.574719383609334, 127.0019938088918"
28145,"37.47632299217568, 126.84052994723204"
28146,"37.498172936499834, 126.88260239074332"
28147,"37.49179958393281, 127.00789128133393"
28148,"37.64319971890951, 127.03141768332306"
28149,"37.489745334250806, 127.05307170885314"
28150,"37.64801826304157, 126.9375301440495"
28151,"37.56904730089325, 126.97768387590503"
28152,"37.493016159088334, 127.07610921356613"
28153,"37.52848573472186, 126.90561901041764"
28154,"37.58076920802988, 127.09337473061986"
28155,"37.52414237397492, 126.92542183425071"
28156,"37.49691277661873, 127.01310707764635"
28157,"37.5864633615107, 127.04779273609081"
28158,"37.54031843980351, 127.01742116109277"
28159,"37.56047416631466, 126.840090836122"
28160,"37.64019845898702, 127.07335678910272"
28161,"37.5183391721076, 127.04527254378498"
28162,"37.61416382629749, 127.07671696407942"
28163,"37.56607739830165, 126.98784009402557"
28164,"37.50015510630726, 127.13651076790347"
28165,"37.551070317208506, 127.071217728033"
28166,"37.50655853878717, 126.86019560611157"
28167,"37.58665143852952, 127.04167435718058"
28168,"37.58419520655592, 127.08825473968002"
28169,"37.52286411555485, 127.01958030982394"
28170,"37.51991361542834, 127.02828380538638"
28171,"37.61539595813134, 127.10434101382327"
28172,"37.57275359626917, 127.00752122662554"
28173,"37.59065823559657, 127.01686110804603"
28174,"37.54145192095695, 126.99652470903811"
28175,"37.55364873611266, 127.1652275006764"
28176,"37.55611800341939, 127.01979425978804"
28177,"37.55620747129986, 126.85236045930975"
28178,"37.459739517339635, 127.05430346034726"
28179,"37.58589835064009, 127.00143471850055"
28180,"37.545514220199586, 126.93021329873756"
28181,"37.51385769513429, 126.89046876896326"
28182,"37.572499992280264, 127.07157858615906"
28183,"37.535431646245954, 127.14528948975916"
28184,"37.54019565129017, 126.84171378052169"
28185,"37.49609509370707, 127.03935340553906"
28186,"37.561409592611085, 126.99063187078943"
28187,"37.646215323921155, 127.06651173273264"
28188,"37.498411839314, 126.88604460200028"
28189,"37.60140430677569, 127.07112013143868"
28190,"37.52470920504158, 127.04992300068416"
28191,"37.57226972546156, 127.06533719729805"
28192,"37.519367791233, 126.97534877695604"
28193,"37.573229269341454, 127.015717826033"
28194,"37.48160170615674, 126.99768292891245"
28195,"37.572845935009624, 126.99759373665836"
28196,"37.55468221484237, 127.01086587414967"
28197,"37.5916661085903, 127.06748717674877"
28198,"37.50108696981052, 127.12927114378209"
28199,"37.49291771684663, 127.02624324294618"
28200,"37.57565432745043, 126.98287580433562"
28201,"37.504647774001036, 127.02457218694634"
28202,"37.50025152501075, 127.0122130484135"
28203,"37.45496919911126, 127.05037625346583"
28204,"37.584205502665405, 126.924200872002"
28205,"37.54280647045037, 126.91965015273966"
28206,"37.54662726288971, 126.94043124629019"
28207,"37.507351008094886, 127.06742693109872"
28208,"37.645036626224, 127.0323722455244"
28209,"37.60097462468156, 126.9358109131464"
28210,"37.56343324346743, 126.85699243689591"
28211,"37.68611041225999, 127.05074429203059"
28212,"37.53497368938124, 126.96034759242443"
28213,"37.48599741809623, 127.00407518044179"
28214,"37.504693937508804, 126.97468136536826"
28215,"37.490651104530414, 127.1116372862118"
28216,"37.557102924286845, 126.95233810887062"
28217,"37.496561647544326, 127.13785112999165"
28218,"37.487644212811894, 127.0532141527169"
28219,"37.568073025653376, 126.98995025545095"
28220,"37.5742301579134, 126.97453987655061"
28221,"37.486664402556414, 126.94874094322644"
28222,"37.50913182778127, 127.1201880405073"
28223,"37.52830698195853, 126.90590375896447"
28224,"37.59860024187571, 127.072499261228"
28225,"37.605374032845546, 126.92245823651201"
28226,"37.5036383725325, 126.94774087252448"
28227,"37.51421319490252, 126.91155122174064"
28228,"37.634611486976574, 127.05991978323704"
28229,"37.51268778658491, 126.88653911827595"
28230,"37.519706559673345, 126.87027551668118"
28231,"37.53079100109528, 126.84931265275644"
28232,"37.55881856229652, 127.08764628238245"
28233,"37.63860076899115, 127.08240874165855"
28234,"37.50174016045525, 126.96025486238035"
28235,"37.546260216135806, 127.14309177219322"
28236,"37.478365391794135, 126.93997272305602"
28237,"37.54725701887687, 127.07386281550689"
28238,"37.515184168705865, 127.0773677954123"
28239,"37.52209951150987, 126.86294790885304"
28240,"37.6404524500979, 127.01460765035533"
28241,"37.4942494933882, 127.063023699969"
28242,"37.50870134752241, 127.12620567368955"
28243,"37.53102462895327, 126.92577223348582"
28244,"37.48053766845145, 127.12203917303246"
28245,"37.59451377656794, 126.94817355581556"
28246,"37.55195013957789, 127.04293741654567"
28247,"37.4850749462604, 126.96778903343711"
28248,"37.537401384503454, 127.06126574886213"
28249,"37.56360698786889, 126.97965564846821"
28250,"37.60062539212933, 126.92259215263294"
28251,"37.48319769110839, 126.97465745284713"
28252,"37.48889037565195, 126.99275750599014"
28253,"37.54094916484836, 127.12522119735203"
28254,"37.524402262685804, 126.9287468554487"
28255,"37.53819725001584, 126.90027425346027"
28256,"37.520971170255024, 126.88987745951987"
28257,"37.495540035758964, 126.8256835595088"
28258,"37.56147849170767, 126.9933518763328"
28259,"37.50105005669866, 127.14799887378621"
28260,"37.482581216316504, 127.12643201852062"
28261,"37.53190218240173, 126.90025491471381"
28262,"37.65993685695478, 127.0726429177704"
28263,"37.54735057203018, 126.93232992778148"
28264,"37.548402749496866, 127.13582268583285"
28265,"37.460490295684075, 127.08186849291502"
28266,"37.524869254900864, 127.02389510556392"
28267,"37.5298742205067, 126.90564889814189"
28268,"37.57264453718017, 126.9879164971799"
28269,"37.56444317675544, 126.99855695005097"
28270,"37.619128746462565, 126.90550947389221"
28271,"37.54745930833475, 127.01276102676486"
28272,"37.56542470044125, 127.00221329580674"
28273,"37.59274421965285, 126.96452137066055"
28274,"37.48462565456803, 126.9019651417687"
28275,"37.54735976379094, 127.07437829443276"
28276,"37.66439184398768, 127.05769900091855"
28277,"37.513370974672426, 126.93204930639851"
28278,"37.53458963711658, 126.97831889715718"
28279,"37.484909012982705, 126.90697915548549"
28280,"37.49670848562136, 126.88259937957736"
28281,"37.5068800307918, 126.87496656302868"
28282,"37.4898727849441, 127.0534607637822"
28283,"37.52201574293266, 126.9274812706118"
28284,"37.56021722320229, 127.04131659812226"
28285,"37.58017334577506, 126.91604106605662"
28286,"37.529741522586676, 127.12319165579662"
28287,"37.6169448773033, 127.04923853338607"
28288,"37.55654064829713, 126.9833758286502"
28289,"37.65245849029454, 127.0124547571068"
28290,"37.57994897152335, 127.04512074928446"
28291,"37.520827740288546, 126.87791265276482"
28292,"37.52316279226248, 126.8856030320096"
28293,"37.50793460523584, 127.11080360860535"
28294,"37.506541660099266, 126.82966445696901"
28295,"37.64828955251465, 127.04391599837356"
28296,"37.54593019102715, 126.94607950603155"
28297,"37.48682624338916, 126.96767105001139"
28298,"37.59959844749658, 127.0984009454186"
28299,"37.50184814172006, 126.96024160884288"
28300,"37.58020516507135, 127.07623443675186"
28301,"37.61158336603579, 127.03540737627078"
28302,"37.55409799108087, 126.91165443366738"
28303,"37.49808406104968, 126.85168379046414"
28304,"37.516049937298774, 127.0197804707864"
28305,"37.57749880794297, 126.98959523779892"
28306,"37.5370830645254, 126.8849705465015"
28307,"37.47040106130516, 127.02553453795727"
28308,"37.57093514646107, 126.81664972074573"
28309,"37.50514105517623, 126.945199552357"
28310,"37.652676852067465, 127.05347770869992"
28311,"37.64337296581475, 127.04038793570574"
28312,"37.5637020640802, 127.05881234158676"
28313,"37.50925184090298, 126.8428389193475"
28314,"37.517044101615454, 126.9191591846226"
28315,"37.64561976299821, 127.06359448818463"
28316,"37.52125230914875, 126.91782593734473"
28317,"37.487514964663, 126.83953232201844"
